Year;Date;Time;Round;Stadium;City;Country;HomeTeam;HomeGoals;AwayGoals;AwayTeam;Winner;HowEnd
1986;1986-06-25; 12:00 ;Semi-finals;Jalisco;Guadalajara ;Mexico;France;0;2;Germany FR;Germany FR;Regular game time
1986;1986-06-25; 16:00 ;Semi-finals;Estadio Azteca;Mexico City ;Mexico;Argentina;2;0;Belgium;Argentina;Regular game time
1986;1986-06-28; 12:00 ;Match for third place;Cuauhtemoc;Puebla ;Mexico;France;4;2;Belgium;France;Extra Time
1986;1986-06-29; 12:00 ;Final;Estadio Azteca;Mexico City ;Mexico;Argentina;3;2;Germany FR;Argentina;Regular game time
1990;1990-06-08; 18:00 ;Group B;Giuseppe Meazza;Milan ;Italy;Argentina;0;1;Cameroon;Cameroon;Regular game time
1990;1990-06-09; 17:00 ;Group B;Stadio San Nicola;Bari ;Italy;Soviet Union;0;2;Romania;Romania;Regular game time
1990;1990-06-09; 17:00 ;Group D;Renato Dall Ara;Bologna ;Italy;United Arab Emirates;0;2;Colombia;Colombia;Regular game time
1990;1990-06-09; 21:00 ;Group A;Stadio Olimpico;Rome ;Italy;Italy;1;0;Austria;Italy;Regular game time
1990;1990-06-10; 17:00 ;Group A;Comunale;Florence ;Italy;USA;1;5;Czechoslovakia;Czechoslovakia;Regular game time
1990;1990-06-10; 21:00 ;Group C;Stadio delle Alpi;Turin ;Italy;Brazil;2;1;Sweden;Brazil;Regular game time
1990;1990-06-10; 21:00 ;Group D;Giuseppe Meazza;Milan ;Italy;Germany FR;4;1;Yugoslavia;Germany FR;Regular game time
1990;1990-06-11; 17:00 ;Group C;Luigi Ferraris;Genoa ;Italy;Costa Rica;1;0;Scotland;Costa Rica;Regular game time
1990;1990-06-11; 21:00 ;Group F;Sant Elia;Cagliari ;Italy;England;1;1;Republic of Ireland;Draw;Regular game time
1990;1990-06-12; 17:00 ;Group E;Marc Antonio Bentegodi;Verona ;Italy;Belgium;2;0;Korea Republic;Belgium;Regular game time
1990;1990-06-12; 21:00 ;Group F;Della Favorita;Palermo ;Italy;Netherlands;1;1;Egypt;Draw;Regular game time
1990;1990-06-13; 17:00 ;Group E;Dacia Arena;Udine ;Italy;Uruguay;0;0;Spain;Draw;Regular game time
1990;1990-06-13; 21:00 ;Group B;San Paolo;Naples ;Italy;Argentina;2;0;Soviet Union;Argentina;Regular game time
1990;1990-06-14; 17:00 ;Group B;Stadio San Nicola;Bari ;Italy;Cameroon;2;1;Romania;Cameroon;Regular game time
1990;1990-06-14; 17:00 ;Group D;Renato Dall Ara;Bologna ;Italy;Yugoslavia;1;0;Colombia;Yugoslavia;Regular game time
1990;1990-06-14; 21:00 ;Group A;Stadio Olimpico;Rome ;Italy;Italy;1;0;USA;Italy;Regular game time
1990;1990-06-15; 17:00 ;Group A;Comunale;Florence ;Italy;Austria;0;1;Czechoslovakia;Czechoslovakia;Regular game time
1990;1990-06-15; 21:00 ;Group D;Giuseppe Meazza;Milan ;Italy;Germany FR;5;1;United Arab Emirates;Germany FR;Regular game time
1990;1990-06-16; 17:00 ;Group C;Stadio delle Alpi;Turin ;Italy;Brazil;1;0;Costa Rica;Brazil;Regular game time
1990;1990-06-16; 21:00 ;Group C;Luigi Ferraris;Genoa ;Italy;Sweden;1;2;Scotland;Scotland;Regular game time
1990;1990-06-16; 21:00 ;Group F;Sant Elia;Cagliari ;Italy;England;0;0;Netherlands;Draw;Regular game time
1990;1990-06-17; 17:00 ;Group F;Della Favorita;Palermo ;Italy;Republic of Ireland;0;0;Egypt;Draw;Regular game time
1990;1990-06-17; 21:00 ;Group E;Dacia Arena;Udine ;Italy;Korea Republic;1;3;Spain;Spain;Regular game time
1990;1990-06-17; 21:00 ;Group E;Marc Antonio Bentegodi;Verona ;Italy;Belgium;3;1;Uruguay;Belgium;Regular game time
1990;1990-06-18; 21:00 ;Group B;San Paolo;Naples ;Italy;Argentina;1;1;Romania;Draw;Regular game time
1990;1990-06-18; 21:00 ;Group B;Stadio San Nicola;Bari ;Italy;Cameroon;0;4;Soviet Union;Soviet Union;Regular game time
1990;1990-06-19; 17:00 ;Group D;Giuseppe Meazza;Milan ;Italy;Germany FR;1;1;Colombia;Draw;Regular game time
1990;1990-06-19; 17:00 ;Group D;Renato Dall Ara;Bologna ;Italy;Yugoslavia;4;1;United Arab Emirates;Yugoslavia;Regular game time
1990;1990-06-19; 21:00 ;Group A;Stadio Olimpico;Rome ;Italy;Italy;2;0;Czechoslovakia;Italy;Regular game time
1990;1990-06-19; 21:00 ;Group A;Comunale;Florence ;Italy;Austria;2;1;USA;Austria;Regular game time
1990;1990-06-20; 21:00 ;Group C;Stadio delle Alpi;Turin ;Italy;Brazil;1;0;Scotland;Brazil;Regular game time
1990;1990-06-20; 21:00 ;Group C;Luigi Ferraris;Genoa ;Italy;Sweden;1;2;Costa Rica;Costa Rica;Regular game time
1990;1990-06-21; 17:00 ;Group E;Friuli;Udine ;Italy;Korea Republic;0;1;Uruguay;Uruguay;Regular game time
1990;1990-06-21; 17:00 ;Group E;Marc Antonio Bentegodi;Verona ;Italy;Belgium;1;2;Spain;Spain;Regular game time
1990;1990-06-21; 21:00 ;Group F;Della Favorita;Palermo ;Italy;Republic of Ireland;1;1;Netherlands;Draw;Regular game time
1990;1990-06-21; 21:00 ;Group F;Sant Elia;Cagliari ;Italy;England;1;0;Egypt;England;Regular game time
1990;1990-06-23; 17:00 ;Round of 16;San Paolo;Naples ;Italy;Cameroon;2;1;Colombia;Cameroon;Extra Time
1990;1990-06-23; 21:00 ;Round of 16;Stadio San Nicola;Bari ;Italy;Czechoslovakia;4;1;Costa Rica;Czechoslovakia;Regular game time
1990;1990-06-24; 17:00 ;Round of 16;Stadio delle Alpi;Turin ;Italy;Brazil;0;1;Argentina;Argentina;Regular game time
1990;1990-06-24; 21:00 ;Round of 16;Giuseppe Meazza;Milan ;Italy;Germany FR;2;1;Netherlands;Germany FR;Regular game time
1990;1990-06-25; 17:00 ;Round of 16;Luigi Ferraris;Genoa ;Italy;Republic of Ireland;0;0;Romania;Republic of Ireland;Penalties (5-4)
1990;1990-06-25; 21:00 ;Round of 16;Stadio Olimpico;Rome ;Italy;Italy;2;0;Uruguay;Italy;Regular game time
1990;1990-06-26; 17:00 ;Round of 16;Marc Antonio Bentegodi;Verona ;Italy;Spain;1;2;Yugoslavia;Yugoslavia;Extra Time
1990;1990-06-26; 21:00 ;Round of 16;Renato Dall Ara;Bologna ;Italy;England;1;0;Belgium;England;Extra Time
1990;1990-06-30; 17:00 ;Quarter-finals;Comunale;Florence ;Italy;Yugoslavia;0;0;Argentina;Argentina;Penalties (3-2)
1990;1990-06-30; 21:00 ;Quarter-finals;Stadio Olimpico;Rome ;Italy;Italy;1;0;Republic of Ireland;Italy;Regular game time
1990;1990-07-01; 17:00 ;Quarter-finals;Giuseppe Meazza;Milan ;Italy;Germany FR;1;0;Czechoslovakia;Germany FR;Regular game time
1990;1990-07-01; 21:00 ;Quarter-finals;San Paolo;Naples ;Italy;England;3;2;Cameroon;England;Extra Time
1990;1990-07-03; 20:00 ;Semi-finals;San Paolo;Naples ;Italy;Italy;1;1;Argentina;Argentina;Penalties (4-3)
1990;1990-07-04; 20:00 ;Semi-finals;Stadio delle Alpi;Turin ;Italy;Germany FR;1;1;England;Germany FR;Penalties (4-3)
1990;1990-07-07; 20:00 ;Match for third place;Stadio San Nicola;Bari ;Italy;Italy;2;1;England;Italy;Regular game time
1990;1990-07-08; 20:00 ;Final;Stadio Olimpico;Rome ;Italy;Germany FR;1;0;Argentina;Germany FR;Regular game time
1994;1994-06-17; 19:30 ;Group C;Cotton Bowl;Dallas ;USA;Spain;2;2;Korea Republic;Draw;Regular game time
1994;1994-06-17; 15:00 ;Group C;Soldier Field;Chicago ;USA;Germany;1;0;Bolivia;Germany;Regular game time
1994;1994-06-18; 11:30 ;Group A;Pontiac Silverdome;Detroit ;USA;USA;1;1;Switzerland;Draw;Regular game time
1994;1994-06-18; 16:00 ;Group E;Giants Stadium;New York/New Jersey ;USA;Italy;0;1;Republic of Ireland;Republic of Ireland;Regular game time
1994;1994-06-18; 19:30 ;Group A;Rose Bowl;Los Angeles ;USA;Colombia;1;3;Romania;Romania;Regular game time
1994;1994-06-19; 12:30 ;Group F;Citrus Bowl;Orlando ;USA;Belgium;1;0;Morocco;Belgium;Regular game time
1994;1994-06-19; 16:00 ;Group E;RFK Stadium;Washington Dc ;USA;Norway;1;0;Mexico;Norway;Regular game time
1994;1994-06-19; 19:30 ;Group B;Rose Bowl;Los Angeles ;USA;Cameroon;2;2;Sweden;Draw;Regular game time
1994;1994-06-20; 19:30 ;Group F;RFK Stadium;Washington Dc ;USA;Netherlands;2;1;Saudi Arabia;Netherlands;Regular game time
1994;1994-06-20; 16:00 ;Group B;Stanford Stadium;San Francisco ;USA;Brazil;2;0;Russia;Brazil;Regular game time
1994;1994-06-21; 12:30 ;Group D;Foxboro Stadium;Boston ;USA;Argentina;4;0;Greece;Argentina;Regular game time
1994;1994-06-21; 19:30 ;Group D;Cotton Bowl;Dallas ;USA;Nigeria;3;0;Bulgaria;Nigeria;Regular game time
1994;1994-06-21; 16:00 ;Group C;Soldier Field;Chicago ;USA;Germany;1;1;Spain;Draw;Regular game time
1994;1994-06-22; 16:00 ;Group A;Pontiac Silverdome;Detroit ;USA;Romania;1;4;Switzerland;Switzerland;Regular game time
1994;1994-06-22; 19:30 ;Group A;Rose Bowl;Los Angeles ;USA;USA;2;1;Colombia;USA;Regular game time
1994;1994-06-23; 16:00 ;Group E;Giants Stadium;New York/New Jersey ;USA;Italy;1;0;Norway;Italy;Regular game time
1994;1994-06-23; 19:30 ;Group C;Foxboro Stadium;Boston ;USA;Korea Republic;0;0;Bolivia;Draw;Regular game time
1994;1994-06-24; 12:30 ;Group E;Citrus Bowl;Orlando ;USA;Mexico;2;1;Republic of Ireland;Mexico;Regular game time
1994;1994-06-24; 19:30 ;Group B;Pontiac Silverdome;Detroit ;USA;Sweden;3;1;Russia;Sweden;Regular game time
1994;1994-06-24; 16:00 ;Group B;Stanford Stadium;San Francisco ;USA;Brazil;3;0;Cameroon;Brazil;Regular game time
1994;1994-06-25; 12:30 ;Group F;Citrus Bowl;Orlando ;USA;Belgium;1;0;Netherlands;Belgium;Regular game time
1994;1994-06-25; 12:30 ;Group F;Giants Stadium;New York/New Jersey ;USA;Saudi Arabia;2;1;Morocco;Saudi Arabia;Regular game time
1994;1994-06-25; 16:00 ;Group D;Foxboro Stadium;Boston ;USA;Argentina;2;1;Nigeria;Argentina;Regular game time
1994;1994-06-26; 12:30 ;Group D;Soldier Field;Chicago ;USA;Bulgaria;4;0;Greece;Bulgaria;Regular game time
1994;1994-06-26; 16:00 ;Group A;Rose Bowl;Los Angeles ;USA;USA;0;1;Romania;Romania;Regular game time
1994;1994-06-26; 16:00 ;Group A;Stanford Stadium;San Francisco ;USA;Switzerland;0;2;Colombia;Colombia;Regular game time
1994;1994-06-27; 16:00 ;Group C;Cotton Bowl;Dallas ;USA;Germany;3;2;Korea Republic;Germany;Regular game time
1994;1994-06-27; 16:00 ;Group C;Soldier Field;Chicago ;USA;Bolivia;1;3;Spain;Spain;Regular game time
1994;1994-06-28; 12:30 ;Group E;Giants Stadium;New York/New Jersey ;USA;Republic of Ireland;0;0;Norway;Draw;Regular game time
1994;1994-06-28; 16:00 ;Group B;Pontiac Silverdome;Detroit ;USA;Brazil;1;1;Sweden;Draw;Regular game time
1994;1994-06-28; 12:30 ;Group E;RFK Stadium;Washington Dc ;USA;Italy;1;1;Mexico;Draw;Regular game time
1994;1994-06-28; 16:00 ;Group B;Stanford Stadium;San Francisco ;USA;Russia;6;1;Cameroon;Russia;Regular game time
1994;1994-06-29; 12:30 ;Group F;Citrus Bowl;Orlando ;USA;Morocco;1;2;Netherlands;Netherlands;Regular game time
1994;1994-06-29; 12:30 ;Group F;RFK Stadium;Washington Dc ;USA;Belgium;0;1;Saudi Arabia;Saudi Arabia;Regular game time
1994;1994-06-30; 19:30 ;Group D;Foxboro Stadium;Boston ;USA;Greece;0;2;Nigeria;Nigeria;Regular game time
1994;1994-06-30; 19:30 ;Group D;Cotton Bowl;Dallas ;USA;Argentina;0;2;Bulgaria;Bulgaria;Regular game time
1994;1994-07-02; 12:00 ;Round of 16;Soldier Field;Chicago ;USA;Germany;3;2;Belgium;Germany;Regular game time
1994;1994-07-02; 16:30 ;Round of 16;RFK Stadium;Washington Dc ;USA;Spain;3;0;Switzerland;Spain;Regular game time
1994;1994-07-03; 12:00 ;Round of 16;Cotton Bowl;Dallas ;USA;Saudi Arabia;1;3;Sweden;Sweden;Regular game time
1994;1994-07-03; 13:30 ;Round of 16;Rose Bowl;Los Angeles ;USA;Romania;3;2;Argentina;Romania;Regular game time
1994;1994-07-04; 12:00 ;Round of 16;Citrus Bowl;Orlando ;USA;Netherlands;2;0;Republic of Ireland;Netherlands;Regular game time
1994;1994-07-04; 12:30 ;Round of 16;Stanford Stadium;San Francisco ;USA;Brazil;1;0;USA;Brazil;Regular game time
1994;1994-07-05; 13:00 ;Round of 16;Foxboro Stadium;Boston ;USA;Nigeria;1;2;Italy;Italy;Extra Time
1994;1994-07-05; 16:30 ;Round of 16;Giants Stadium;New York/New Jersey ;USA;Mexico;1;1;Bulgaria;Bulgaria;Penalties (3-1)
1994;1994-07-09; 12:00 ;Quarter-finals;Foxboro Stadium;Boston ;USA;Italy;2;1;Spain;Italy;Regular game time
1994;1994-07-09; 14:30 ;Quarter-finals;Cotton Bowl;Dallas ;USA;Netherlands;2;3;Brazil;Brazil;Regular game time
1994;1994-07-10; 12:00 ;Quarter-finals;Giants Stadium;New York/New Jersey ;USA;Bulgaria;2;1;Germany;Bulgaria;Regular game time
1994;1994-07-10; 12:30 ;Quarter-finals;Stanford Stadium;San Francisco ;USA;Romania;2;2;Sweden;Sweden;Penalties (5-4)
1994;1994-07-13; 16:00 ;Semi-finals;Giants Stadium;New York/New Jersey ;USA;Bulgaria;1;2;Italy;Italy;Regular game time
1994;1994-07-13; 16:30 ;Semi-finals;Rose Bowl;Los Angeles ;USA;Sweden;0;1;Brazil;Brazil;Regular game time
1994;1994-07-16; 12:30 ;Match for third place;Rose Bowl;Los Angeles ;USA;Sweden;4;0;Bulgaria;Sweden;Regular game time
1994;1994-07-17; 12:30 ;Final;Rose Bowl;Los Angeles ;USA;Brazil;0;0;Italy;Brazil;Penalties (3-2)
1998;1998-06-10; 17:30 ;Group A;Stade de France;Saint-Denis ;France;Brazil;2;1;Scotland;Brazil;Regular game time
1998;1998-06-10; 21:00 ;Group A;La Mosson;Montpellier ;France;Morocco;2;2;Norway;Draw;Regular game time
1998;1998-06-11; 17:30 ;Group B;Stade du Parc Lescure;Bordeaux ;France;Italy;2;2;Chile;Draw;Regular game time
1998;1998-06-11; 21:00 ;Group B;Stade Municipal;Toulouse ;France;Cameroon;1;1;Austria;Draw;Regular game time
1998;1998-06-12; 14:30 ;Group D;La Mosson;Montpellier ;France;Paraguay;0;0;Bulgaria;Draw;Regular game time
1998;1998-06-12; 17:30 ;Group C;Stade Felix Bollaert;Lens ;France;Saudi Arabia;0;1;Denmark;Denmark;Regular game time
1998;1998-06-12; 21:00 ;Group C;Stade Velodrome;Marseilles ;France;France;3;0;South Africa;France;Regular game time
1998;1998-06-13; 14:30 ;Group D;La Beaujoire;Nantes ;France;Spain;2;3;Nigeria;Nigeria;Regular game time
1998;1998-06-13; 17:30 ;Group E;Stade de Gerland;Lyon ;France;Korea Republic;1;3;Mexico;Mexico;Regular game time
1998;1998-06-13; 21:00 ;Group E;Stade de France;Saint-Denis ;France;Netherlands;0;0;Belgium;Draw;Regular game time
1998;1998-06-14; 14:30 ;Group H;Stade Municipal;Toulouse ;France;Argentina;1;0;Japan;Argentina;Regular game time
1998;1998-06-14; 17:30 ;Group F;Stade Geoffroy Guichard;Saint-Etienne ;France;Yugoslavia;1;0;Iran;Yugoslavia;Regular game time
1998;1998-06-14; 21:00 ;Group H;Stade Felix Bollaert;Lens ;France;Jamaica;1;3;Croatia;Croatia;Regular game time
1998;1998-06-15; 14:30 ;Group G;Stade Velodrome;Marseilles ;France;England;2;0;Tunisia;England;Regular game time
1998;1998-06-15; 17:30 ;Group G;Stade de Gerland;Lyon ;France;Romania;1;0;Colombia;Romania;Regular game time
1998;1998-06-15; 21:00 ;Group F;Parc des Princes;Paris ;France;Germany;2;0;USA;Germany;Regular game time
1998;1998-06-16; 17:30 ;Group A;Stade du Parc Lescure;Bordeaux ;France;Scotland;1;1;Norway;Draw;Regular game time
1998;1998-06-16; 21:00 ;Group A;La Beaujoire;Nantes ;France;Brazil;3;0;Morocco;Brazil;Regular game time
1998;1998-06-17; 17:30 ;Group B;Stade Geoffroy Guichard;Saint-Etienne ;France;Chile;1;1;Austria;Draw;Regular game time
1998;1998-06-17; 21:00 ;Group B;La Mosson;Montpellier ;France;Italy;3;0;Cameroon;Italy;Regular game time
1998;1998-06-18; 17:30 ;Group C;Stade Municipal;Toulouse ;France;South Africa;1;1;Denmark;Draw;Regular game time
1998;1998-06-18; 21:00 ;Group C;Stade de France;Saint-Denis ;France;France;4;0;Saudi Arabia;France;Regular game time
1998;1998-06-19; 17:30 ;Group D;Parc des Princes;Paris ;France;Nigeria;1;0;Bulgaria;Nigeria;Regular game time
1998;1998-06-19; 21:00 ;Group D;Stade Geoffroy Guichard;Saint-Etienne ;France;Spain;0;0;Paraguay;Draw;Regular game time
1998;1998-06-20; 14:30 ;Group H;La Beaujoire;Nantes ;France;Japan;0;1;Croatia;Croatia;Regular game time
1998;1998-06-20; 17:30 ;Group E;Stade du Parc Lescure;Bordeaux ;France;Belgium;2;2;Mexico;Draw;Regular game time
1998;1998-06-20; 21:00 ;Group E;Stade Velodrome;Marseilles ;France;Netherlands;5;0;Korea Republic;Netherlands;Regular game time
1998;1998-06-21; 14:30 ;Group F;Stade Felix Bollaert;Lens ;France;Germany;2;2;Yugoslavia;Draw;Regular game time
1998;1998-06-21; 17:30 ;Group H;Parc des Princes;Paris ;France;Argentina;5;0;Jamaica;Argentina;Regular game time
1998;1998-06-21; 21:00 ;Group F;Stade de Gerland;Lyon ;France;USA;1;2;Iran;Iran;Regular game time
1998;1998-06-22; 17:30 ;Group G;La Mosson;Montpellier ;France;Colombia;1;0;Tunisia;Colombia;Regular game time
1998;1998-06-22; 21:00 ;Group G;Stade Municipal;Toulouse ;France;Romania;2;1;England;Romania;Regular game time
1998;1998-06-23; 16:00 ;Group B;Stade de France;Saint-Denis ;France;Italy;2;1;Austria;Italy;Regular game time
1998;1998-06-23; 16:00 ;Group B;La Beaujoire;Nantes ;France;Chile;1;1;Cameroon;Draw;Regular game time
1998;1998-06-23; 21:00 ;Group A;Stade Geoffroy Guichard;Saint-Etienne ;France;Scotland;0;3;Morocco;Morocco;Regular game time
1998;1998-06-23; 21:00 ;Group A;Stade Velodrome;Marseilles ;France;Brazil;1;2;Norway;Norway;Regular game time
1998;1998-06-24; 16:00 ;Group C;Stade de Gerland;Lyon ;France;France;2;1;Denmark;France;Regular game time
1998;1998-06-24; 16:00 ;Group C;Stade du Parc Lescure;Bordeaux ;France;South Africa;2;2;Saudi Arabia;Draw;Regular game time
1998;1998-06-24; 21:00 ;Group D;Stade Felix Bollaert;Lens ;France;Spain;6;1;Bulgaria;Spain;Regular game time
1998;1998-06-24; 21:00 ;Group D;Stade Municipal;Toulouse ;France;Nigeria;1;3;Paraguay;Paraguay;Regular game time
1998;1998-06-25; 16:00 ;Group E;Parc des Princes;Paris ;France;Belgium;1;1;Korea Republic;Draw;Regular game time
1998;1998-06-25; 16:00 ;Group E;Stade Geoffroy Guichard;Saint-Etienne ;France;Netherlands;2;2;Mexico;Draw;Regular game time
1998;1998-06-25; 21:00 ;Group F;La Mosson;Montpellier ;France;Germany;2;0;Iran;Germany;Regular game time
1998;1998-06-25; 21:00 ;Group F;La Beaujoire;Nantes ;France;USA;0;1;Yugoslavia;Yugoslavia;Regular game time
1998;1998-06-26; 16:00 ;Group H;Stade de Gerland;Lyon ;France;Japan;1;2;Jamaica;Jamaica;Regular game time
1998;1998-06-26; 16:00 ;Group H;Stade du Parc Lescure;Bordeaux ;France;Argentina;1;0;Croatia;Argentina;Regular game time
1998;1998-06-26; 21:00 ;Group G;Stade de France;Saint-Denis ;France;Romania;1;1;Tunisia;Draw;Regular game time
1998;1998-06-26; 21:00 ;Group G;Stade Felix Bollaert;Lens ;France;Colombia;0;2;England;England;Regular game time
1998;1998-06-27; 16:30 ;Round of 16;Stade Velodrome;Marseilles ;France;Italy;1;0;Norway;Italy;Regular game time
1998;1998-06-27; 21:00 ;Round of 16;Parc des Princes;Paris ;France;Brazil;4;1;Chile;Brazil;Regular game time
1998;1998-06-28; 16:30 ;Round of 16;Stade Felix Bollaert;Lens ;France;France;1;0;Paraguay;France;Extra Time
1998;1998-06-28; 21:00 ;Round of 16;Stade de France;Saint-Denis ;France;Nigeria;1;4;Denmark;Denmark;Regular game time
1998;1998-06-29; 16:30 ;Round of 16;La Mosson;Montpellier ;France;Germany;2;1;Mexico;Germany;Regular game time
1998;1998-06-29; 21:00 ;Round of 16;Stade Municipal;Toulouse ;France;Netherlands;2;1;Yugoslavia;Netherlands;Regular game time
1998;1998-06-30; 16:30 ;Round of 16;Stade du Parc Lescure;Bordeaux ;France;Romania;0;1;Croatia;Croatia;Regular game time
1998;1998-06-30; 21:00 ;Round of 16;Stade Geoffroy Guichard;Saint-Etienne ;France;Argentina;2;2;England;Argentina;Penalties (4-3)
1998;1998-07-03; 16:30 ;Quarter-finals;Stade de France;Saint-Denis ;France;Italy;0;0;France;France;Penalties (4-3)
1998;1998-07-03; 21:00 ;Quarter-finals;La Beaujoire;Nantes ;France;Brazil;3;2;Denmark;Brazil;Regular game time
1998;1998-07-04; 16:30 ;Quarter-finals;Stade Velodrome;Marseilles ;France;Netherlands;2;1;Argentina;Netherlands;Regular game time
1998;1998-07-04; 21:00 ;Quarter-finals;Stade de Gerland;Lyon ;France;Germany;0;3;Croatia;Croatia;Regular game time
1998;1998-07-07; 21:00 ;Semi-finals;Stade Velodrome;Marseilles ;France;Brazil;1;1;Netherlands;Brazil;Penalties (4-2)
1998;1998-07-08; 21:00 ;Semi-finals;Stade de France;Saint-Denis ;France;France;2;1;Croatia;France;Regular game time
1998;1998-07-11; 21:00 ;Match for third place;Parc des Princes;Paris ;France;Netherlands;1;2;Croatia;Croatia;Regular game time
1998;1998-07-12; 21:00 ;Final;Stade de France;Saint-Denis ;France;Brazil;0;3;France;France;Regular game time
2002;2002-05-31; 20:30 ;Group A;Seoul World Cup Stadium;Seoul ;Korea/Japan;France;0;1;Senegal;Senegal;Regular game time
2002;2002-06-01; 18:00 ;Group A;Munsu Football Stadium;Ulsan ;Korea/Japan;Uruguay;1;2;Denmark;Denmark;Regular game time
2002;2002-06-01; 15:30 ;Group E;Niigata Stadium Big Swan;Niigata ;Korea/Japan;Republic of Ireland;1;1;Cameroon;Draw;Regular game time
2002;2002-06-01; 20:30 ;Group E;Sapporo Dome;Sapporo ;Korea/Japan;Germany;8;0;Saudi Arabia;Germany;Regular game time
2002;2002-06-02; 14:30 ;Group F;Kashima Stadium;Ibaraki ;Korea/Japan;Argentina;1;0;Nigeria;Argentina;Regular game time
2002;2002-06-02; 16:30 ;Group B;Busan Asiad Main Stadium;Busan ;Korea/Japan;Paraguay;2;2;South Africa;Draw;Regular game time
2002;2002-06-02; 18:30 ;Group F;Saitama Stadium 2002;Saitama ;Korea/Japan;England;1;1;Sweden;Draw;Regular game time
2002;2002-06-02; 20:30 ;Group B;Gwangju World Cup Stadium;Gwangju ;Korea/Japan;Spain;3;1;Slovenia;Spain;Regular game time
2002;2002-06-03; 18:00 ;Group C;Munsu Football Stadium;Ulsan ;Korea/Japan;Brazil;2;1;Turkey;Brazil;Regular game time
2002;2002-06-03; 20:30 ;Group G;Sapporo Dome;Sapporo ;Korea/Japan;Italy;2;0;Ecuador;Italy;Regular game time
2002;2002-06-03; 15:30 ;Group G;Niigata Stadium Big Swan;Niigata ;Korea/Japan;Croatia;0;1;Mexico;Mexico;Regular game time
2002;2002-06-04; 15:30 ;Group C;Gwangju World Cup Stadium;Gwangju ;Korea/Japan;China PR;0;2;Costa Rica;Costa Rica;Regular game time
2002;2002-06-04; 18:00 ;Group H;Saitama Stadium 2002;Saitama ;Korea/Japan;Japan;2;2;Belgium;Draw;Regular game time
2002;2002-06-04; 20:30 ;Group D;Busan Asiad Main Stadium;Busan ;Korea/Japan;Korea Republic;2;0;Poland;Korea Republic;Regular game time
2002;2002-06-05; 15:30 ;Group H;Kobe Wing Stadium;Kobe ;Korea/Japan;Russia;2;0;Tunisia;Russia;Regular game time
2002;2002-06-05; 18:00 ;Group D;Suwon World Cup Stadium;Suwon ;Korea/Japan;USA;3;2;Portugal;USA;Regular game time
2002;2002-06-05; 20:30 ;Group E;Kashima Stadium;Ibaraki ;Korea/Japan;Germany;1;1;Republic of Ireland;Draw;Regular game time
2002;2002-06-06; 15:30 ;Group A;Daegu World Cup Stadium;Daegu ;Korea/Japan;Denmark;1;1;Senegal;Draw;Regular game time
2002;2002-06-06; 18:00 ;Group E;Saitama Stadium 2002;Saitama ;Korea/Japan;Cameroon;1;0;Saudi Arabia;Cameroon;Regular game time
2002;2002-06-06; 20:30 ;Group A;Busan Asiad Main Stadium;Busan ;Korea/Japan;France;0;0;Uruguay;Draw;Regular game time
2002;2002-06-07; 15:30 ;Group F;Kobe Wing Stadium;Kobe ;Korea/Japan;Sweden;2;1;Nigeria;Sweden;Regular game time
2002;2002-06-07; 20:30 ;Group F;Sapporo Dome;Sapporo ;Korea/Japan;Argentina;0;1;England;England;Regular game time
2002;2002-06-07; 18:00 ;Group B;Jeonju World Cup Stadium;Jeonju ;Korea/Japan;Spain;3;1;Paraguay;Spain;Regular game time
2002;2002-06-08; 15:30 ;Group B;Daegu World Cup Stadium;Daegu ;Korea/Japan;South Africa;1;0;Slovenia;South Africa;Regular game time
